SMILES,nN.1,nBr,ATS3m,ATS5m,ATS4e,AATSm,AATS1m,AATS2m,AATS3m,AATSv,AATS1v,AATS3v,AATS3e,AATS6e,AATSp,AATS2p,AATS3i,AATS6i,AATS4s,AATS6s,ATSC8c,ATSCm,ATSC4m,ATSC7m,ATSC2v,ATSC5e,ATSC2p,ATSC4p,ATSC1i,ATSC2i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,ATSC1s,ATSC4s,ATSC6s,AATSCc,AATSC4c,AATSC5c,AATSCm,AATSCv,AATSC6v,AATSCp,AATSC1p,AATSC2p,AATSC4p,AATSC1s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,MATS4c,MATS2v,MATS4e,MATS6e,MATS2p,MATS1i,MATS2i,MATS6s,GATS8m,GATS2v,GATS2p,GATS7p,GATS4s,SM1_DzZ,BCUTw-1h,BCUTp-1h,bpol,SpMax1_Bhm,SpMax4_Bhm,SpMin1_Bhm,SpMin4_Bhm,SpMin1_Bhv,SpMax2_Bhi,SpMin1_Bhs,C1SP2,SCH-5,VCH-6,VP-7,Mse,Mpe,Mp,VR3_Dt,nHBint2,nHsOH,nsssN,SHBd,SHBint4,SHBint5,SaasC,minHssNH,minHCsats,minsCH3,minssCH2,maxsssCH,maxssssC,ETA_Epsilon_5,ETA_BetaP_ns_d,IC1,MIC1,MIC4,ZMIC3,ZMIC4,khs.sssN,khs.aasN,MDEC-13,RotBFrac,GGI3,JGI8,MWC4,AMW,WTPT-5,Flammability
C=CCN=C=S,1,,788.4698,441.63316,81.53871,164.1978594,17.612496,72.531764,56.31433557,244.57672,256.5475399,153.3561346,7.3644143,7.664544,2.9787684,1.4316876,161.654377,14.8855,2.28956229,1.296296296,,912.456382,-138.522974,,-16.232797,-0.3249331,-0.532217479,0.27172461,-5.82499857,-5.283723299,-2.232333212,-4.617331611,,,-0.791818295,0.91333839,0.48686642,0.11439977,-0.2167278,0.389364,82.95582,58.568567,-87.5527968,0.467719791,-0.3825433,-0.3815534,0.2472236,-0.7918183,0.2393223,0.83376,-0.33927664,0.24343321,-0.189447781,-0.13815637,-0.38148771,-0.964988893,-0.81278438,-0.36623585,-0.198818734,0.39681414,,0.92664359,0.692693457,,0.752446247,0.767857143,31.9742795,7.353335269,7.92635,3.86217626,1.43661289,1.715323927,0.347481388,1.7474639,3.158553529,1.68218816,1,,,,0.996325233,0.956149733,0.762872346,1.76668713,,,,,,,,,,,0.73495374,,,0.81111,,2.84535937,3.5248656,26.99896521,16.88437915,14.99741645,,,,0.4,0.125,,4.77537444,9.1297287,2.783386,1
CCC(C)C,,,544.894898,18.289152,246.65472,43.14784547,45.14634625,26.311773,15.13596939,146.552613,191.9316877,99.3594425,6.985893556,,1.1341919,1.113947934,164.246332,,1.333333333,,,427.2917965,-5.26962311,,-14.384337,0.3692828,-0.466646554,-0.417892437,-2.72399818,-2.534831489,8.51249386,,,,-1.3164975,-0.875432526,,0.1417479,-9.58E-01,0.531,25.13481156,46.73925539,,0.28946218,-0.31341933,-0.15554885,-0.1168123,-0.8191569,-0.1267331,-0.2431757,0.5845829,,-0.67597637,-0.74444444,-0.55555556,,-0.74444444,-0.15,-0.74444444,,,1.28888889,1.28888889,,1.6862827,-1.78E-01,12.115553,7.2913596,13.118484,3.43653414,1.7471597,1.87982889,0.8533863,1.81544778,3.143442614,1.7734793,,,,,0.964137,0.93114187,0.5759649,1.257877729,,,,,,,,,0.2,2.1997474,1.35555556,0.884259259,,0.7,,1.27721811,11.42742997,8.831949795,14.1619229,11.2749244,,,2.38111578,0.25,,,4.7333185,4.2481767,,1
CC1=CC(=O)CC(C1)(C)C,,,2275.953,48.74112,577.466852,65.3578275,69.16834625,55.57717616,38.5746617,185.967348,238.362263,166.5474534,7.466751,6.718464,1.331995194,1.44454752,15.7441244,184.917652,1.928861789,1,,772.6531485,896.8666769,,478.644566,-1.2972,1.88636989,3.15438155,-5.68E-01,9.2788384,-23.399271,23.257921,,,-1.714988426,21.4766836,8.246889468,0.5875244,0.1668174,-0.314935,32.19388119,51.81311425,36.8663497,0.232371891,4.97E-01,0.4191933,0.38419978,-0.71457851,-0.253945688,0.26191769,-1.28585552,0.274896316,0.283932754,0.25286533,0.16393367,0.22874486,0.172963834,-1.85E-01,0.16744886,0.1892966,,0.893214793,0.945293697,,0.45949196,0.25,15.99491689,9.55825635,16.262898,3.7824396,2.333552793,1.99657729,1.249629723,1.969287693,3.379132499,1.93443871,,,0.3684392,,0.98163365,0.934477124,0.62792177,3.641227996,,,,,,,,,0.29125,2.26597222,0.712638889,,0.2428247,0.77667,,2.41389987,22.363422,24.36455247,18.64799531,18.64799531,,,2.4187391,,1.375,,5.62118821,5.754352711,,1
CC(=C)C=C,,,46.5962,1.1664,137.961792,56.1114754,56.15943233,38.39447756,25.55886678,182.195742,217.6633782,139.757734,7.12267111,,1.346261788,1.331295,153.7299825,,1.8,,,372.517969,-6.89118796,,27.97441232,0.358284,0.12558639,-0.56189729,-2.731131,0.67932512,8.87148947,,,,-2.946745562,-2.94543638,,0.3527963,-0.634,0.239922,28.65467669,53.2845949,,0.23826931,-0.3176924,0.694772,-0.2539486,-0.24556213,-0.96939148,-0.147271532,0.262984878,,-0.179627762,0.29166667,-0.1625,,0.29166667,-0.133333333,0.29166667,,,0.975,0.975,,1.28121898,2.66E-01,12.212884,7.22553793,8.745656,3.56331298,1.195483278,1.8143939,0.44324563,1.764867156,3.7295529,1.78218891,2,,,,0.965488263,0.915535445,0.63324459,1.257877729,,,,,,,,,,1.99722222,,,,0.7,,2.28778372,16.25915141,11.86366164,11.9549569,8.53475181,,,2.38111578,0.25,,,4.7333185,5.235584635,,1
C=CCOC(=O)Cl,,,147.215825,694.2877,117.731,195.8979422,122.8495999,123.6198732,69.81438833,232.186571,253.7182999,159.493414,7.746763333,9.239184,1.61812271,1.23168228,161.5393725,18.761927,3.64638448,4.17283956,,114.111721,-299.9886318,,-98.31392681,-0.513984458,-0.94328371,0.98438722,-5.837418,-0.39446966,-3.21392835,1.73385875,,,-3.818159495,-7.77327812,-9.58663144,0.2873689,-0.3677798,0.92469,95.9316,49.79196697,-4.2443221,0.29612723,-0.65643963,-0.5877523,0.7313372,-0.3471549,0.149754441,-0.55523415,0.33518773,-2.264665786,-0.1315139,-0.12345858,-0.43678256,-1.193537,-0.19854531,-0.45426414,-0.217828,-0.83836,,0.96185796,1.28331496,,1.3381723,1.14758824,34.96937971,6.335767827,8.7635,3.826538752,2.128449292,1.695743925,0.35574425,1.681335623,3.21277844,1.5649335,1,,,,1.5386623,1.291533,0.68852128,2.25631873,,,,,,,,,,,0.35579877,,,1.171,,3.225529,35.28165782,31.928657,19.56279,17.25814584,,,0.25,0.5,0.25,,4.48863637,9.999817257,,1
C=CCBr,,1,192.762784,,43.561152,758.579888,163.5988282,111.646154,19.2762784,236.5975433,245.8154962,127.6955254,7.252746,,2.21251614,1.62669481,164.583717,,1.2164938,,,5196.36257,-134.358638,,-266.257395,,-1.988391296,-0.71783887,-1.8587486,-4.6985381,,,,,-0.595159317,0.88998122,,0.5752759,-0.69,,577.3736119,7.8195753,,0.675546,-0.242393,-0.165699275,-0.116963981,-0.74394915,-0.11254727,0.148332,,,-0.119924657,-0.3166244,-0.2882967,,-0.272753556,-0.189585922,-0.32815889,,,1.196267735,1.176779358,,0.1457827,0.828571429,78.91851795,7.78749155,6.75635,6.8768337,0.925559125,1.6591872,0.8392371,1.636179598,2.73913454,1.664775983,1,,,,0.98798252,0.9416122,0.7588154,0.853777642,,,,,,,,,,,1.31712963,,,0.71667,,2.419381946,41.49426822,28.768929,18.835889,14.2563834,,,,0.333333333,,,3.295836866,13.3286692,,1
CC(C)OC(C)C,,,952.272388,32.76288,271.694992,54.8464871,56.5441847,38.9833727,22.6731521,152.316481,195.291962,11.894175,7.716297524,6.718464,1.123865937,1.25558373,168.859914,184.917652,1.51282513,1,,638.6281311,45.9486945,,-52.2717742,-0.2756816,-1.14223637,0.319172316,-6.732245357,-7.79256656,-21.4138565,16.2115213,,,-2.747417486,3.81821618,4.192743764,0.797755,0.725,-0.157,3.4186339,45.999229,22.29657628,0.2253878,-0.5634788,-0.3871244,0.818396,-0.13737874,-0.241811539,0.792167,-0.11148123,0.11646515,0.999571,-0.3712491,0.46832477,0.17353339,-0.152427346,-0.31364291,-0.188556114,0.3471325,,1.9354111,1.21798138,,0.17376756,0.25,15.99491614,6.86328452,17.22898,3.479286242,2.333552793,1.86415989,1.249629723,1.787861337,3.398793114,1.65475884,,,,,0.978358131,0.925116713,0.574767665,1.156641,,,,,,,,,0.311111111,2.41666667,,0.375,,0.8952,,1.37789332,13.8357879,1.13564997,22.6688993,2.99554615,,,4.61882154,0.333333333,0.5,,4.6539635,4.862117384,,1
C(CCC#N)CC#N,2,,983.222565,589.7917,176.42664,79.1315835,76.97689753,42.7427392,29.79462318,24.774982,245.1665468,121.5236514,7.251864848,8.44286667,1.419393952,1.32429253,168.3256557,186.313529,3.625,9,,535.164,-12.475,52.53354,-389.8665682,-0.169785,-1.887741795,0.16476495,-2.49119842,-12.26667744,-0.1952959,-0.198724879,2.874732119,,7.93359375,-12.71875,-1.664625,0.11364638,0.131899,-0.789,33.447525,49.65347142,-5.9422925,0.21566351,-0.2187749,-0.7265454,0.6836521,0.5289625,-0.223366477,-0.529947917,-1.13776417,-1.77734375,0.114556984,-0.3199326,-0.125279642,-1.492172,-0.33666818,-0.149638,-0.298197457,-0.68627451,,1.325893251,1.4467988,,1.1575415,0.285714286,14.499844,6.834513996,1.65656,3.531127967,2.215938946,1.846648893,0.693869754,1.88675542,3.436769938,1.784937615,,,,0.125,0.992352513,0.955392157,0.656973952,2.79298567,,,,,,,,,0.38935556,,0.585,,,0.8,,2,19.2556527,19.75897778,25.75,22.75,,,,0.428571429,0.125,,4.5185957,6.754296766,4.815482951,1
CC(C)CC=O,,,741.34439,12.858336,234.2862,61.71557788,59.35275687,35.62811648,22.4555896,165.37956,29.618849,111.814768,7.253311152,,1.189614566,1.175245136,163.111652,,2.212121212,,,523.7576238,283.444658,,-126.6965922,-0.572271,-0.555736367,0.33144462,-2.587911668,-3.1722357,6.4788247,,,,0.5249566,7.256184896,,0.833813,0.1518958,-0.2318218,32.73485148,47.9268221,,0.211996655,-0.39452,-0.2582828,0.142559,0.33499711,-0.183945576,0.219884391,-1.46637326,,0.18292299,-0.97958322,0.1224316,,-0.979345,-0.146663943,-0.9479293,,,1.18512412,1.2176953,,0.64129658,0.25,16.592442,7.8775397,11.897,3.49616679,1.9851433,1.8597698,0.711998621,1.811121999,3.184575389,1.746968,1,,,,0.985615441,0.93629412,0.59263249,1.836335195,,,,,,,,,0.265625,2.22222222,0.694444444,0.5392593,,0.82778,,2.91917187,18.22125574,12.91536689,15.43383437,12.43383437,,,2,0.4,0.25,,4.29459441,5.37957289,,1
CC(=CCCC(C)(C=C)OC(=O)C)C,,,2933.61915,2346.152231,626.67524,66.57137453,68.52348294,54.2962974,41.98845,18.4899783,225.3966622,16.5572346,7.672952743,7.195983368,1.28369179,1.26964511,157.7486281,168.291393,2.31356589,2.185672515,0.58971387,113.198378,-35.254642,-537.693535,27.186941,-0.41648526,-0.222761116,-1.11411289,-5.86223339,-2.7125566,-8.9137761,1.85647581,-7.88153386,-3.3473695,-4.211883651,4.6945395,1.121131296,0.8825298,0.32,9.20E-01,33.24112877,5.3419123,8.47234984,0.22522797,-0.29322948,-0.38479,-0.1295481,-0.127632838,-0.2998458,0.53598292,-0.9249121,0.14751728,0.3423239,0.79934,-0.13931247,0.18916889,-0.175383,-0.14265839,-0.374187,0.11666761,0.68925248,1.1485247,1.11278624,1.996756,0.666237951,0.5,15.9959267,9.977317692,24.73814,3.67458395,2.889289894,1.916376597,1.451887168,1.887164425,3.615853263,1.884344863,2,,,0.1913384,0.986461591,0.939792388,0.61659528,7.55558417,,,,,,,,,0.423125,1.41935556,0.77927778,,,0.8952,,2.771142621,24.83132683,27.72426135,2.5311124,2.5311124,,,3.9628787,0.461538462,1.125,,5.666426688,5.769972,,1
CC(=CCCC(C)(C=C)O)C,,,213.4754,1218.4661,549.353652,59.2339183,61.163593,47.38563382,33.92581861,172.795425,219.532776,146.682861,7.442526323,7.1726476,1.259835734,1.35457924,156.9378257,165.896347,1.982683983,2.11579365,0.31699126,896.416179,-135.2859764,-841.92311,117.5484437,0.148519477,-0.17893818,-0.425595331,-0.449392543,-2.14943699,7.281818927,5.558157775,-19.646597,7.122757325,-6.62176642,-5.1338519,9.8891295,0.8831447,-0.251,0.547,3.9189717,5.3798714,1.8524149,0.224755848,-0.4342297,-0.3651796,-0.5527212,-0.23579223,-0.157235823,-0.6518899,0.47887926,0.23545524,-0.28467669,0.47617188,-0.5741467,0.142766873,-0.16247837,-0.1298316,-0.35484157,0.2413617,0.472694623,1.7682466,1.157882817,1.532851781,1.8459233,0.25,15.99491714,8.953694534,19.677726,3.634111,2.64813382,1.914212451,1.33715676,1.8781762,3.5942594,1.874927994,1,,,0.58925565,0.976592913,0.926842461,0.69214826,4.278497717,,1,,0.443419785,,,,,0.371458333,1.7766237,0.751666667,,,0.7356,,2.7853787,22.2153595,24.7994599,18.5113885,18.5113885,,,1.7914826,0.4,0.5,,5.342334252,5.31526386,,1
CC(=O)Cl,,,155.581776,,,257.7495621,133.898873,136.542161,25.93296,237.2352532,255.486935,13.5873723,9.239184,,1.758177531,1.266974627,18.761927,,,,,924.376457,,,14.1172391,,-0.28533598,,-2.55214687,-3.2222598,,,,,-1.3736976,,,0.21158598,,,132.5378,52.87931299,,0.344667485,-0.38574392,-0.3174,,-0.228843496,-2.321541328,,,,,0.21877336,,,-0.919843,-0.398292775,-0.33944876,,,0.69632696,0.819517376,,,0.89758824,34.96937957,5.84878227,4.657621,3.81712199,0.8392371,1.535148569,0.8392371,1.5573845,2.493881382,1.33246457,1,,,,1.61127874,1.252184,0.711922926,5.965649139,,,,,,,,,,1.64811,,,,1.631,,2.12885279,3.59225345,,11.59791498,,,,1,,,,3.61917913,11.1413463,,1
C1=CC=C(C(=C1)C(=O)O)O,,,2247.5576,565.836522,22.747384,111.495771,14.1889469,99.9916437,77.48468138,237.5183194,28.9862841,22.4416867,8.15485517,7.561974857,1.57474339,1.71595961,154.1367987,18.4516727,7.435897436,2.714285714,,591.493837,-89.23367147,58.1349639,-17.9647926,-1.479795,-0.779443296,-1.874369598,4.86326424,-3.92858839,4.5917196,4.92945224,1.38893496,,-14.36111111,15.4625,-3.265625,0.32867456,0.116688,-0.1331516,36.96836273,45.62821958,29.16632752,0.22826175,0.53716,-0.33888839,-0.7291138,-0.897569444,-0.32581897,0.59254877,-2.56134259,-0.466517857,0.35311794,-0.1629993,0.13454524,-0.14124266,-0.1485973,0.22229462,-0.126248437,-0.12219842,,1.6718513,1.167952971,,1.284395,0.75,15.9987276,8.132381474,7.517242,3.831852,2.443233385,1.93121866,0.738673626,1.933249699,3.23172313,1.832434323,1,,0.27777778,0.2997413,1.4968682,1.1397588,0.677273877,4.14846345,1,2,,1.467569444,19.75414945,,-0.2662374,,,,,,,0.825,0.5,2.75,25.87866854,34.5792351,18.25,18,,,,0.1,0.875,,5.459585514,8.62698878,,1
CCC(C)OC(=O)C,,,1271.28958,598.7557,247.84644,69.4856748,68.35965826,48.97971388,33.4481347,167.3443949,29.426795,123.4464184,7.881371158,7.162344,1.167758143,1.633318,168.847652,177.224,2.656565657,2,,715.56216,-193.6227,27.36,-73.465956,-0.41636192,-1.242228696,-0.95718731,-6.548761719,-7.93812355,-6.153876271,1.9781614,4.43478133,,-2.2225,-3.165833333,-5.46,0.129318,0.186,0.153,35.752818,46.5632326,2.825635552,0.24855947,-0.56429138,-0.36536138,-0.295676,-0.116973684,-0.42684215,-0.95934343,-0.3675758,-0.2275,0.1447192,-0.4636738,-0.18518891,-0.29715918,-0.1783539,-0.299496539,-0.22873423,-0.12992761,,1.7957168,1.2363892,,0.917988423,0.5,15.99591765,7.249879972,15.992484,3.537915916,2.15531752,1.81482549,0.91238627,1.789615968,3.383315465,1.685867671,1,,,,0.999417334,0.9525492,0.58759299,2.698446273,,,,,,,,,0.37222222,1.422777778,0.888472222,0.76388889,,0.89167,,2.795594,21.71746765,24.26567992,15.81239862,15.81239862,,,2.941682753,0.428571429,0.5,,4.828313737,5.84186481,,1
CCC(C)O,,,562.43386,12.192768,172.295424,56.21234167,53.57479543,34.13951216,18.74779353,148.863886,191.9945275,92.3874234,7.461525333,,1.82995537,1.55184574,17.3139639,,1.916666667,,,476.938497,-18.523378,,-184.885512,0.15169813,-1.187267327,-0.218798891,-1.477481838,-7.83971123,4.645559237,,,,-4.65649383,-4.9437374,,0.14413157,-0.466,0.1655695,31.79358998,44.34383928,,0.193126563,-0.2572733,-0.4749693,-0.911662,-0.332574956,-0.22358247,-0.25987654,0.27271649,,-0.32319596,-0.166774474,-0.1667987,,-0.24594511,-0.98562217,-0.264638558,,,1.296114319,1.411999962,,1.27773357,0.25,15.99794197,6.23241471,1.9327,3.46798357,1.671412949,1.86936722,0.62557667,1.76434962,3.9973924,1.638663751,,,,,0.98465647,0.93176476,0.564867465,1.257877729,,1,,0.665277778,,,,,0.2625,1.777777778,0.861111111,,,0.76111,,1.87162261,15.77621224,12.2687252,12.4171322,9.29159746,,,1.414213562,0.25,,,4.7333185,4.93821996,,1
CCCCCCCCO,,,1293.36914,899.523456,43.84318,52.925977,54.7677477,29.8648159,19.59146839,154.2234589,23.8416894,99.42686545,7.71637576,7.1386667,1.146571714,1.163157843,167.518786,169.727418,1.627192982,1.75,0.9991175,8.2177743,5.977142189,5.38899819,-68.3916341,-0.1665564,-2.5153414,-0.1538971,-1.7792146,-13.3149716,-1.68345989,-1.136975434,-1.256488,-1.274234325,-2.13358985,-0.452674897,-1.69958848,0.8831964,2.31E-01,-1.36E-01,29.63769534,46.987629,-0.385417363,0.27519267,-0.886854,-0.51234764,-0.269845,-0.82473,-0.2182317,-0.7941665,-0.1586768,-0.27434842,0.2617572,-0.264691217,-0.2711727,-0.16516795,-0.246891598,-0.36337863,-0.238175736,-0.334914,0.921944547,1.45694568,1.46748754,0.839457815,0.724183372,0.25,15.9979433,7.229298344,19.677726,3.496223237,2.591273,1.912429971,1.19979399,1.854814292,3.51473626,1.7684765,,,,0.127916818,0.97485954,0.921423384,0.58267776,13.57866,,1,,0.66232269,,,,,0.212345679,2.21432831,0.3671875,,,0.73667,,1.66863676,13.4385253,16.5186776,21.31762918,25.171445,,,,0.75,0.125,,4.672828834,4.819843155,,1
C1=CC=C2C=C3C=CC=CC3=CC2=C1,,,3374.641389,1695.959674,372.843896,84.5774358,93.43449292,81.332252,61.35711616,26.3862,34.7552535,223.587757,7.2355512,7.122714,1.81211371,1.991111576,146.5385223,154.29429,2.23769231,2.166666667,0.79286,76.2183858,-258.9467415,-63.89594919,-234.577223,0.1465786,-1.4835863,-2.15262972,1.898233572,-5.6947717,3.378855759,-4.4391888,-2.8853153,5.84655943,-0.59149383,-1.97839562,-0.274691358,0.2952886,-0.455,0.424,29.4257668,54.71846854,-6.47687995,0.24461714,0.1344495,-0.249692,-0.41396725,-0.22732669,-0.3268799,-0.384659,0.26516862,-0.98146,-0.153993188,-0.124816,-0.16923769,-0.118367347,-0.124816,0.5494555,-0.124816,-0.46233766,0.788571429,0.93877551,0.93877551,1.182857143,1.14839168,1.42E-01,12.1517245,9.52437264,1.9327,4.78281934,2.975272243,2.179517551,1.2672233,2.1626763,3.734898189,2.175532958,,,0.76388889,0.442117697,0.976632678,0.94281458,0.749698852,6.22498699,,,,,,,,,,,,,,0.7,,1.483355755,12.154794,22.43218956,35.47869793,34.953779,,,,,0.5,,6.7737728,7.41992797,,1
C1=CC=C(C=C1)C(=O)O,,,1667.559953,489.221466,176.493268,11.8587489,98.559547,87.6175875,61.76147974,238.9268222,281.7182686,186.1639681,7.65613185,7.8993792,1.56592362,1.721912337,154.1775222,178.665281,4.651515152,3.4,,533.6127577,-132.4939416,5.88729782,-231.9691943,-0.659872,-0.866347253,-1.92761465,2.566455987,-4.1169416,2.714161416,3.421941315,1.18487394,,-7.337374,-14.5935825,-7.19123457,0.2377867,-3.29E-01,-0.768,35.57418385,48.61777747,12.86546447,0.23572565,0.28134245,-0.39379421,-0.4967976,-0.48691358,0.5849184,-0.663344557,-1.16668566,-1.43824691,-0.1427464,-0.216876518,-0.24567882,-0.4464762,-0.16759758,0.12521717,-0.133452353,-0.46322479,,1.11523589,1.13183714,,1.435741385,0.5,15.9982593,7.89713945,7.517242,3.84633682,2.39273747,1.947898818,0.741479414,1.932981344,3.23171413,1.86922716,1,,0.327515,0.27438953,1.21655742,0.991633987,0.694951,3.22265459,1,1,,0.782361111,,,0.33118519,,,,,,,0.81333,,2.358938532,21.71787826,3.5124639,19.694317,18.44916443,,,,0.111111111,0.4375,,5.252273428,8.135785295,,1
C(#N)Br,1,1,,,,2241.73129,563.982515,1119.215328,,456.7465126,433.487325,,,,4.4338,3.355,,,,,,2985.28625,,,-29.844632,,-0.9324,,-1.62758588,-1.443112876,,,,,-0.47371782,,,0.3848893,,,995.953416,19.93781979,,0.672,-0.3645,-0.9324,,-0.23685891,,,,,,-1.49484982,,,-1.3912265,-0.397527612,-0.74944775,,,1.99484982,1.8912265,,,0.971428571,78.91851793,5.89365115,1.95,6.88113639,0.859844969,0.83752838,1.8775537,1.22439,1.112889118,0.914925852,,,,,1.11179898,1.11764759,1.161676647,4.352597322,,,,,,,,,,,,,,0.85556,,1.58496251,55.43216737,,,,,,,,,,2.564949357,34.973837,2.2716781,0
C1=COC(=C1)CO,,,92.8916,61.54848,18.98892,95.33484546,94.6316638,74.598392,45.14458,21.5283484,25.6117558,136.8218257,8.8318,6.718464,1.376814264,1.373511567,164.8885711,184.917652,3.535714286,1,,499.6263,-111.1494399,,-133.6334725,-0.9538213,-0.668411627,-1.35134652,-1.286398738,-4.38855779,3.73622736,1.66597344,,,-4.991452991,-1.69138725,1.6178238,0.26278928,-0.525311,-0.2749834,38.38924664,47.9277852,51.49842821,0.224534555,-0.12679955,-0.3342581,-0.9322394,-0.383957922,0.249621959,-0.11493848,-0.391197,0.8539119,-0.199894413,-0.13941333,-0.12522838,0.372394115,-0.148843822,-0.76152291,-0.155414,0.427798149,,1.54899,1.1428715,,1.23883858,0.5,15.99825848,6.62757622,8.475242,3.79462712,2.856345,1.639358746,0.42841552,1.6443115,3.99664284,1.517225264,1,0.144337567,0.27777778,,1.24987394,0.9934698,0.64278193,2.216774557,,1,,0.759791667,,,0.611111111,,,,-0.6944444,,,0.84167,,3.26986833,25.53626521,27.7514172,15.6336498,15.6336498,,,,0.142857143,0.222222222,,4.934473933,7.54129726,,1
CC(=O)C=C,,,475.61734,6.96384,74.685888,76.28371536,69.759888,5.778613,33.97219529,19.632846,226.169996,128.925795,7.971556571,,1.315134675,1.188649453,164.963844,,3,,,392.573889,-168.29736,,-23.88714954,0.13962694,-0.6278745,-0.571489146,-2.219181171,-4.115953662,4.319218299,,,,-3.627189,-9.99817264,,0.1261127,-0.3474529,0.1682714,35.6824899,49.93519,,0.225434417,-0.3921737,-0.418583,-0.57148915,-0.3627189,-0.853338581,-0.99981726,0.94312213,,-0.2887665,-0.31894152,-0.237543398,,-0.178259396,-0.174995866,-0.216378571,,,0.998238479,1.14954534,,1.339521712,0.25,15.99491565,5.989681956,7.517242,3.5168511,1.77919463,1.73166527,0.1421579,1.719292297,3.42571196,1.59968815,1,,,,0.9994734,0.956862745,0.625829,1.257877729,,,,,,,,,,1.465277778,,,,0.85333,,2.59496618,21.15644113,13.8699438,12.862918,9.32364775,,,1.414213562,0.25,,,4.7333185,6.367442256,,1
CC1=CCC2CC1C2(C)C,,,2464.7239,331.212672,6.6596,56.1114754,65.94884219,5.42461231,35.7232332,182.195742,24.5359919,163.2137285,7.15125449,6.718464,1.346261788,1.487533648,151.8485527,184.917652,1.51162797,1,,745.215938,-58.625112,,398.323469,0.5613254,1.78596812,-4.22817331,2.731131,9.67223141,1.293943832,21.8353216,,,-1.292457676,-0.19676618,1.73146598,0.155266,-0.161,-0.11,28.65467669,53.2845949,33.3287181,0.23826931,0.14115966,0.34242246,-0.4916483,-0.4786883,-0.264171,-0.2287978,-0.22926426,0.64112837,-0.13382141,0.14375,-0.26395349,0.625,0.14375,0.59259259,0.14375,0.467946315,,0.9765625,0.9765625,,0.939596262,7.11E-01,12.1115511,9.8167662,17.491312,3.9254326,2.564276873,2.125583559,1.249629723,2.911827,3.37974996,2.11919829,,0.38776975,0.667227585,0.24562612,0.965488263,0.915535445,0.63324459,4.126889526,,,,,,,,,0.225625,2.29344974,1.342592593,1.1111111,0.637731481,0.7,,2.369541298,21.4148627,22.7459143,17.7823736,17.7823736,,,4.112265279,,1.75,,5.92157842,5.235584635,,1
C1=CC=C(C(=C1)C=O)O,,,1858.77878,299.8965,194.46364,11.8587489,98.559547,84.912759,68.8413252,238.9268222,281.7182686,196.2249221,7.77886519,7.63632,1.56592362,1.727246868,153.8128,185.65269,5.68555556,3,,533.6127577,-156.364334,,-178.353455,-0.46353218,-0.748987577,-1.29844513,2.566455987,-4.5792251,6.4686586,3.57596436,,,-5.6373737,5.76666667,-2.9274747,0.22397742,0.3944859,-0.346933,35.57418385,48.61777747,42.5383534,0.23572565,0.28134245,-0.344489,-0.53785188,-0.37582469,-0.17777778,0.237777778,-0.959929453,-0.97582469,0.176127519,-0.166749194,0.696182,-0.258884467,-0.14442918,0.12521717,-0.13499179,-0.312361682,,1.6373887,1.117869,,1.169479134,0.5,15.9982593,7.885132167,7.517242,3.817696777,2.39144137,1.936658537,0.743367654,1.933134384,3.179697228,1.858169816,1,,0.27777778,0.2266761,1.21655742,0.991633987,0.694951,3.79945842,,1,,0.68528333,6.898285,,0.36574741,,,,,,,0.81333,0.5556,2.599581231,24.655964,3.1856236,16.92365195,18.19491235,,,,0.111111111,0.5,,5.28323729,8.135785295,,1
C1=CC(=CC(=C1)O)O,,,1413.273471,91.77336,156.332124,98.82979371,95.425286,87.7655781,56.5393884,225.7418165,269.2524387,169.941249,7.9796172,6.718464,1.477677531,1.66131155,157.6719746,184.917652,4.683333333,1,,517.57517,123.766193,,-24.563335,-0.56531694,-1.34343378,-0.5452511,4.71211877,-8.79856888,4.392233169,2.995563356,,,-11.315873,16.64172336,3.598639456,0.2768823,0.958395,-0.2682196,36.96932155,48.5685153,59.83616282,0.2321681,0.5578382,-0.6717169,-0.2726255,-0.87256236,-0.66924943,0.83286168,-1.47772192,1.199546485,0.3469979,-0.21594513,0.27459921,0.38268764,-0.2894999,0.25333345,-0.3478938,0.44833333,,1.141913763,1.3831531,,0.748854167,0.5,15.99825889,6.83725952,6.559242,3.785264422,1.819969891,1.97558829,0.499544296,1.99222593,2.94976473,1.8795176,,,0.27777778,,1.232258,0.99136415,0.668295894,12.16144599,,2,,1.444166667,12.4964544,,0.175925926,,,,,,,0.77333,0.125,2.235926351,18.34864244,24.6739961,19.944245,21.1953923,,,,,0.5,,5.141663557,7.859769959,,1
